event_timestamp,user_pseudo_id,session_id,event_name,country,category,source,medium,campaign
2021-01-01,83656466.8709385266,8819946859,session_start,United States,mobile,google,organic,(organic)
2021-01-01,83658179.7741607549,4734557,session_start,United Kingdom,mobile,google,organic,(organic)
2021-01-01,83736385.8758161413,4654817649,session_start,Canada,mobile,(direct),(none),(direct)
2021-01-01,84037312.0418486176,2552787094,session_start,Nigeria,desktop,google,organic,(organic)
2021-01-01,84135029.3230626840,3483003068,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-01,84228226.8126464441,2927015452,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,84242105.7484489762,6112192529,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,84447973.1825378020,8272933687,session_start,Bulgaria,desktop,<Other>,<Other>,<Other>
2021-01-01,84474662.7413713421,4072594404,session_start,Canada,desktop,<Other>,organic,(organic)
2021-01-01,84475031.3916928958,1912774328,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,84489052.4881719568,2383325923,view_item,United States,desktop,google,organic,(organic)
2021-01-01,84489052.4881719568,2383325923,session_start,United States,desktop,google,organic,(organic)
2021-01-01,84556136.5373187620,1131259871,session_start,United States,desktop,google,organic,(organic)
2021-01-01,84697140.0180990743,8472746818,session_start,Austria,desktop,(direct),(none),(direct)
2021-01-01,84744363.1945884442,9207113339,view_item,Japan,desktop,google,organic,(organic)
2021-01-01,84744363.1945884442,9207113339,session_start,Japan,desktop,google,organic,(organic)
2021-01-01,84760862.0017504152,5830397670,session_start,India,mobile,google,organic,(organic)
2021-01-01,84760862.0017504152,5830397670,view_item,India,mobile,google,organic,(organic)
2021-01-01,84833247.7546036605,9982343076,session_start,United States,mobile,google,cpc,<Other>
2021-01-01,84938388.9917917361,2151816347,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,84999275.1440238267,1650012822,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,85143797.2924753997,2616078353,session_start,Hong Kong,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,85240315.8720879422,897646680,session_start,United States,mobile,google,organic,(organic)
2021-01-01,85334999.3656860805,2401832075,session_start,Saudi Arabia,desktop,google,organic,(organic)
2021-01-01,85526509.7682295013,7568674869,session_start,India,mobile,<Other>,<Other>,<Other>
2021-01-01,85529674.3518627310,3930486895,session_start,Spain,mobile,(direct),(none),(direct)
2021-01-01,85529674.3518627310,3636842746,session_start,Spain,mobile,google,cpc,<Other>
2021-01-01,85676120.7844527686,9862533374,session_start,United Kingdom,mobile,(direct),(none),(direct)
2021-01-01,85693683.7482193025,5832256977,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,85713075.6484928354,2883862427,session_start,United States,mobile,google,organic,(organic)
2021-01-01,85826410.6864709677,2028517801,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,85945407.5777359314,4889702294,session_start,Canada,mobile,(direct),(none),(direct)
2021-01-01,85951550.6332601080,2422091254,session_start,Portugal,desktop,google,organic,(organic)
2021-01-01,86025417.8982445785,9021670007,session_start,United States,mobile,google,organic,(organic)
2021-01-01,86075803.2378672036,815802643,session_start,Poland,mobile,google,organic,(organic)
2021-01-01,86075803.2378672036,6590089052,session_start,Poland,mobile,(direct),(none),(direct)
2021-01-01,86076278.2489616178,6638877652,session_start,Bulgaria,desktop,(direct),(none),(direct)
2021-01-01,86108612.7338193465,6664763583,session_start,Netherlands,desktop,(direct),(none),(direct)
2021-01-01,86109401.2480577151,9466330940,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,86109401.2480577151,2394341738,session_start,United States,desktop,google,organic,(organic)
2021-01-01,86220782.2067806096,7897091781,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,86412292.4270569487,7942983283,session_start,Austria,desktop,google,organic,(organic)
2021-01-01,86421592.1604351226,2586850739,session_start,Ukraine,mobile,<Other>,<Other>,<Other>
2021-01-01,86426156.1852973087,4718470179,session_start,United States,desktop,google,organic,(organic)
2021-01-01,86455612.9105984762,6052925898,session_start,Philippines,desktop,<Other>,<Other>,<Other>
2021-01-01,86603979.8260941043,6557517657,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,86631864.3394462437,9282361939,session_start,Italy,desktop,google,organic,(organic)
2021-01-01,86712568.6758564364,5043481452,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,86809126.9386690361,2113595890,session_start,Taiwan,mobile,google,organic,(organic)
2021-01-01,87023887.6067397679,4484575181,session_start,Colombia,tablet,google,organic,(organic)
2021-01-01,87047667.1042912591,5358392223,add_shipping_info,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,87047667.1042912591,5358392223,add_payment_info,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,87047667.1042912591,5358392223,view_item,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,87047667.1042912591,5358392223,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,87094300.7820839649,8598200749,session_start,Canada,mobile,google,organic,(organic)
2021-01-01,87094300.7820839649,8598200749,view_item,Canada,mobile,google,organic,(organic)
2021-01-01,87179756.2526862937,9761573114,session_start,United States,desktop,google,organic,(organic)
2021-01-01,87188220.6252432191,584710028,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,87188220.6252432191,2791722863,session_start,United States,desktop,google,organic,(organic)
2021-01-01,87188220.6252432191,5151529290,session_start,United States,desktop,<Other>,organic,(organic)
2021-01-01,87252061.3011659394,6906445953,session_start,China,desktop,<Other>,<Other>,<Other>
2021-01-01,87411526.2492527000,6485199425,session_start,United States,desktop,google,organic,(organic)
2021-01-01,87509402.3118426138,7013671846,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,87653462.4983175273,6372938142,session_start,Brazil,desktop,google,organic,(organic)
2021-01-01,87910419.8537964949,2828680218,session_start,United States,mobile,<Other>,organic,(organic)
2021-01-01,87949529.8573622074,1559796417,session_start,Italy,mobile,google,organic,(organic)
2021-01-01,88022357.8701115904,8794113994,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,88068492.9066744847,5265619164,session_start,Malaysia,desktop,<Other>,referral,(referral)
2021-01-01,88070528.9290341380,5224689574,session_start,India,desktop,(direct),(none),(direct)
2021-01-01,88185622.8665366482,542908874,view_item,Japan,desktop,<Other>,referral,(referral)
2021-01-01,88185622.8665366482,542908874,session_start,Japan,desktop,<Other>,referral,(referral)
2021-01-01,88360641.1321592868,5445239247,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,88446470.5335374911,3548093913,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,88519435.8712703129,2983838134,session_start,United States,mobile,google,organic,(organic)
2021-01-01,88692038.5841982094,4356862093,session_start,Algeria,desktop,<Other>,organic,(organic)
2021-01-01,88791126.1432478791,2021789050,session_start,United Kingdom,mobile,(direct),(none),(direct)
2021-01-01,88824714.6085779239,4041296237,session_start,United States,mobile,google,organic,(organic)
2021-01-01,88839956.1260646312,3859465173,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,88951375.5317265652,5616723123,session_start,Japan,desktop,<Other>,organic,(organic)
2021-01-01,89128290.8653755372,1796697130,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,89167048.0793380318,7791369570,session_start,Canada,desktop,<Other>,referral,(referral)
2021-01-01,89167048.0793380318,7791369570,view_item,Canada,desktop,<Other>,referral,(referral)
2021-01-01,89246301.5591503716,6358339561,session_start,India,desktop,google,organic,(organic)
2021-01-01,89284289.5869348488,3467410180,session_start,United States,desktop,google,cpc,<Other>
2021-01-01,89393476.9903053625,4067685881,session_start,United States,desktop,google,organic,(organic)
2021-01-01,89439614.4776585611,2464495975,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,89547553.3644035441,5836465989,session_start,United States,mobile,google,organic,(organic)
2021-01-01,89573719.9408202231,6110958887,session_start,Turkey,desktop,<Other>,organic,(organic)
2021-01-01,89582530.5545891616,4680751699,session_start,France,mobile,google,organic,(organic)
2021-01-01,89591963.6454635949,515691091,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,89762664.1554735465,2697316129,session_start,United States,desktop,google,organic,(organic)
2021-01-01,89838249.2322772292,3697454573,session_start,United States,desktop,google,organic,(organic)
2021-01-01,89975183.7670742717,7777759568,session_start,Russia,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,90021586.8330216717,2691723357,session_start,United Kingdom,desktop,google,organic,(organic)
2021-01-01,90145762.6807557994,6872507052,session_start,Canada,mobile,<Other>,<Other>,<Other>
2021-01-01,90179476.2136263119,2828175162,session_start,Israel,desktop,google,organic,(organic)
2021-01-01,90276656.5588295612,1126000415,session_start,United States,desktop,google,organic,(organic)
2021-01-01,90300566.2761851283,1259523008,session_start,Poland,desktop,google,cpc,<Other>
2021-01-01,90612209.3544529093,2768906113,session_start,United States,desktop,google,organic,(organic)
2021-01-01,90672550.3551314777,9571762351,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,90683562.8868424663,2480601439,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,90748087.8572571181,1111628251,session_start,United States,desktop,google,organic,(organic)
2021-01-01,90832143.9626806522,468131604,session_start,Japan,desktop,(direct),(none),(direct)
2021-01-01,90921275.4472518914,8855301749,session_start,Egypt,desktop,(direct),(none),(direct)
2021-01-01,90921275.4472518914,8855301749,view_item,Egypt,desktop,(direct),(none),(direct)
2021-01-01,90963961.2630317289,4640748819,view_item,Czechia,desktop,(direct),(none),(direct)
2021-01-01,90963961.2630317289,4640748819,session_start,Czechia,desktop,(direct),(none),(direct)
2021-01-01,90996378.6425530330,256888109,session_start,Sri Lanka,mobile,google,organic,(organic)
2021-01-01,91028872.0097105946,7354781131,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,91109666.7984590171,9174790910,session_start,Pakistan,desktop,google,organic,(organic)
2021-01-01,91110178.8716982596,5961615394,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,91151293.5062308562,5840416649,session_start,Canada,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,91221268.8530653896,2717778260,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,91241392.2806870175,2128177889,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,91364625.8254642027,3127412804,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,91402989.1176353647,6294931035,view_item,Japan,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,91402989.1176353647,5922797888,session_start,Japan,desktop,(direct),(none),(direct)
2021-01-01,91402989.1176353647,6294931035,session_start,Japan,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,91413030.0400073520,1834244915,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,91525768.7262548858,7822794547,session_start,Lithuania,mobile,<Other>,<Other>,<Other>
2021-01-01,91532632.7495430983,4284540864,session_start,China,mobile,(direct),(none),(direct)
2021-01-01,91564381.5302853553,167937137,session_start,United States,mobile,google,cpc,<Other>
2021-01-01,91666955.1985513946,360937107,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,91734308.0921626063,8733354033,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,92052219.5037637884,7661855420,session_start,Norway,desktop,(direct),(none),(direct)
2021-01-01,92148877.5188210051,4810554136,session_start,United States,desktop,google,cpc,<Other>
2021-01-01,92190888.6096225921,6357675996,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-01,92233227.3854200931,6802736600,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,92422656.9335427777,9733691970,session_start,Bangladesh,desktop,(direct),(none),(direct)
2021-01-01,92683406.5958530398,4254423051,session_start,Taiwan,desktop,(direct),(none),(direct)
2021-01-01,93668531.2833718716,6998222505,session_start,Indonesia,desktop,(direct),(none),(direct)
2021-01-01,96824193.3972973276,9307061147,session_start,India,mobile,<Other>,<Other>,<Other>
2021-01-01,97081968.5846751209,8310886693,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,97081968.5846751209,3896948362,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,97972295.1710007539,7218458052,session_start,Netherlands,mobile,(direct),(none),(direct)
2021-01-01,98368712.1666284551,1855611578,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,340380291.5549014092,7502149203,session_start,Russia,desktop,<Other>,<Other>,<Other>
2021-01-01,760793578.3481851952,1809338127,session_start,Belgium,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,852250220.5996184736,6035089430,session_start,Canada,mobile,<Other>,<Other>,<Other>
2021-01-01,873643031.4943845565,1380898401,session_start,Germany,desktop,<Other>,referral,(referral)
2021-01-01,1121870826.9607265186,4228754487,session_start,China,desktop,(direct),(none),(direct)
2021-01-01,1141183902.7745136045,7965231060,session_start,United States,desktop,google,organic,(organic)
2021-01-01,1363383819.7204314142,7812642594,session_start,France,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,1368642729.9528811871,2786659918,session_start,Bangladesh,desktop,<Other>,referral,(referral)
2021-01-01,1368642729.9528811871,7117285969,session_start,Bangladesh,desktop,google,organic,(organic)
2021-01-01,1538538669.2993403671,7942683075,session_start,United States,mobile,google,organic,(organic)
2021-01-01,1552980283.8541278232,150214781,session_start,Poland,desktop,google,organic,(organic)
2021-01-01,1561035746.0916200340,5534856221,session_start,India,mobile,google,organic,(organic)
2021-01-01,1566834642.5850724108,2360899141,session_start,India,mobile,<Other>,<Other>,<Other>
2021-01-01,1987776229.4036850721,8303348528,session_start,Brazil,desktop,(direct),(none),(direct)
2021-01-01,2024662938.7968977743,2624071544,session_start,United Kingdom,mobile,(direct),(none),(direct)
2021-01-01,2044220784.7585673187,4538538316,session_start,United States,mobile,google,organic,(organic)
2021-01-01,2045206478.0530737979,9576667402,session_start,India,desktop,google,organic,(organic)
2021-01-01,2046677578.6671104095,6065438417,session_start,South Korea,desktop,google,organic,(organic)
2021-01-01,2203587927.5758640076,8847983761,session_start,India,mobile,<Other>,<Other>,<Other>
2021-01-01,2290514405.9617231183,1368187871,session_start,United States,mobile,google,organic,(organic)
2021-01-01,2326362455.0498048857,8210702872,session_start,Japan,desktop,google,organic,(organic)
2021-01-01,2364299980.1335009029,8844571383,session_start,United Kingdom,desktop,<Other>,referral,(referral)
2021-01-01,2364299980.1335009029,3211645197,session_start,United Kingdom,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,2364299980.1335009029,9728828831,session_start,United Kingdom,desktop,<Other>,<Other>,<Other>
2021-01-01,2480121195.1065358962,7600647415,session_start,Japan,mobile,google,organic,(organic)
2021-01-01,2590328757.2409426352,5755179950,session_start,South Korea,mobile,(direct),(none),(direct)
2021-01-01,2641428292.7834056699,6721417219,session_start,Guatemala,desktop,<Other>,<Other>,<Other>
2021-01-01,2723554942.3223913023,5296976867,session_start,Denmark,desktop,<Other>,referral,(referral)
2021-01-01,2800657941.0850128936,748529330,session_start,United States,tablet,(direct),(none),(direct)
2021-01-01,2812215693.3499072323,9786710760,session_start,Austria,mobile,google,organic,(organic)
2021-01-01,3040336687.5738252284,3757306511,session_start,United Kingdom,mobile,google,organic,(organic)
2021-01-01,3114071966.2050471362,9255188543,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-01,3330489695.5457475401,7361663947,session_start,United States,mobile,google,organic,(organic)
2021-01-01,3510454302.0110919671,8817702908,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,3545914545.4087089235,8527110829,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-01,3557941325.6220590013,2352052200,session_start,India,desktop,<Other>,referral,(referral)
2021-01-01,3562231651.1261832291,4925041326,session_start,United States,desktop,google,organic,(organic)
2021-01-01,3585926160.4133825437,5803655455,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,3671634874.2560291757,48368338,session_start,Spain,desktop,(direct),(none),(direct)
2021-01-01,3738490289.4370199780,2336245216,session_start,Singapore,desktop,google,organic,(organic)
2021-01-01,3776693358.1901039276,5199992490,session_start,Peru,desktop,<Other>,<Other>,<Other>
2021-01-01,4012808580.3829446717,278711443,session_start,India,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,4107999736.9770670225,5831375369,view_item,United Kingdom,mobile,(direct),(none),(direct)
2021-01-01,4107999736.9770670225,5831375369,session_start,United Kingdom,mobile,(direct),(none),(direct)
2021-01-01,4300767773.7595373378,6938019247,session_start,Armenia,mobile,<Other>,referral,(referral)
2021-01-01,4429507283.8013912721,7873817853,session_start,Finland,desktop,google,cpc,<Other>
2021-01-01,4499992609.9764785594,4618154495,session_start,United States,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,4551204634.1082228445,1921534297,session_start,China,desktop,google,cpc,<Other>
2021-01-01,4566773576.9863779653,734826476,session_start,India,mobile,google,cpc,<Other>
2021-01-01,4722045187.5109069242,6941188586,session_start,United States,desktop,google,organic,(organic)
2021-01-01,4829842944.8904869365,4766580930,session_start,India,mobile,(direct),(none),(direct)
2021-01-01,4862924809.0276633910,9992161371,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,4942076817.0373385545,8635397108,session_start,United Kingdom,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,5191443912.2351841803,7452070873,session_start,United States,mobile,google,organic,(organic)
2021-01-01,5229866794.0867238272,4844398838,session_start,Germany,mobile,<Other>,referral,(referral)
2021-01-01,5375982180.1509923771,1874479715,session_start,United States,mobile,google,organic,(organic)
2021-01-01,5393985456.0596119848,9425748382,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,5393985456.0596119848,6062956734,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,5393985456.0596119848,9570439125,session_start,United States,desktop,google,organic,(organic)
2021-01-01,5419406949.1676603341,4736637288,session_start,India,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,5676349541.9579379563,7373273750,session_start,United States,desktop,<Other>,referral,(referral)
2021-01-01,5680632549.3361692636,6513306264,session_start,United Kingdom,desktop,(direct),(none),(direct)
2021-01-01,5794824848.6102002531,2311091693,session_start,United States,mobile,google,organic,(organic)
2021-01-01,6029909611.8695037295,4544614875,session_start,China,desktop,google,organic,(organic)
2021-01-01,6125545197.0354118791,2563656188,session_start,Sweden,desktop,<Other>,<Other>,<Other>
2021-01-01,6220270260.8032480324,5882315630,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,6233944627.3601417024,7979250462,session_start,India,desktop,<Other>,organic,(organic)
2021-01-01,6308488656.1779787573,8261425112,session_start,Turkey,desktop,<Other>,<Other>,<Other>
2021-01-01,6328102986.3137432902,6533741480,view_item,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,6328102986.3137432902,6533741480,session_start,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,6605976219.0771214916,1348358504,session_start,France,desktop,google,organic,(organic)
2021-01-01,6887255742.3852247323,2997095123,session_start,Italy,desktop,(direct),(none),(direct)
2021-01-01,6905191894.2600519363,1753259294,session_start,United Kingdom,desktop,(direct),(none),(direct)
2021-01-01,6914778658.6833780797,7464912130,session_start,India,desktop,google,organic,(organic)
2021-01-01,7166976431.4578224344,5910371646,session_start,Switzerland,desktop,google,organic,(organic)
2021-01-01,7353771312.3356625473,7676519785,session_start,India,mobile,<Other>,<Other>,<Other>
2021-01-01,7360503433.8016450106,6638880274,session_start,Singapore,desktop,<Other>,referral,(referral)
2021-01-01,7454049374.5278441084,7622369266,view_item,Canada,desktop,<Other>,referral,(referral)
2021-01-01,7454049374.5278441084,7622369266,session_start,Canada,desktop,<Other>,referral,(referral)
2021-01-01,7505873328.4600839803,1661534078,session_start,Peru,desktop,google,organic,(organic)
2021-01-01,7620483115.3415411794,1009050119,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,7758527183.2977733624,2780533477,session_start,United States,desktop,<Other>,<Other>,<Other>
2021-01-01,7758527183.2977733624,5981032531,session_start,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,7818957831.5531751426,7013251985,session_start,Costa Rica,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,8056058941.4064674358,2687103903,session_start,(not set),mobile,<Other>,referral,(referral)
2021-01-01,8107829962.8208764280,4971386115,session_start,United States,desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,8132867416.2789150420,1858259744,session_start,United Kingdom,mobile,(direct),(none),(direct)
2021-01-01,8320077839.5854168008,9915333672,session_start,Italy,mobile,(direct),(none),(direct)
2021-01-01,8364482209.6963244199,2019302609,session_start,Canada,desktop,google,organic,(organic)
2021-01-01,8403867899.6127179309,8919990256,session_start,United States,desktop,google,organic,(organic)
2021-01-01,8567104492.7376997087,4491337991,session_start,United States,desktop,google,organic,(organic)
2021-01-01,8726915501.2284613841,3161094497,session_start,Netherlands,desktop,google,organic,(organic)
2021-01-01,8858380583.2491355805,6920262131,session_start,United States,mobile,(direct),(none),(direct)
2021-01-01,8889745905.8984446260,6041821594,session_start,United States,desktop,(direct),(none),(direct)
2021-01-01,8889745905.8984446260,6041821594,view_item,United States,desktop,(direct),(none),(direct)
2021-01-01,9376084001.9304476134,2022315018,session_start,India,desktop,google,cpc,<Other>
2021-01-01,1112823.8475775772,4251926878,begin_checkout,India,desktop,(direct),(none),(direct)
2021-01-01,2779137.7674526641,8917221198,view_item,United States,mobile,google,organic,(organic)
2021-01-01,3351786.5083077372,8044807491,begin_checkout,(not set),mobile,google,organic,(organic)
2021-01-01,3351786.5083077372,8044807491,purchase,(not set),mobile,google,organic,(organic)
2021-01-01,4651894.8591529595,4962390510,begin_checkout,Indonesia,desktop,<Other>,<Other>,<Other>
2021-01-01,5289818.5896545465,4329832316,add_to_cart,Taiwan,mobile,google,organic,(organic)
2021-01-01,5347187.1888352330,9555374175,view_item,United States,desktop,(direct),(none),(direct)
2021-01-01,8186100.1619066340,6316551338,add_to_cart,United States,desktop,google,organic,(organic)
2021-01-01,9312196.4289187337,3085544109,begin_checkout,United States,mobile,google,organic,(organic)
2021-01-01,10860969.8635427479,6204682308,begin_checkout,United States,desktop,(direct),(none),(direct)
2021-01-01,17007406.8391181695,6225971848,add_to_cart,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,22570371.0320972505,920839109,add_to_cart,Canada,desktop,<Other>,<Other>,<Other>
2021-01-01,22570371.0320972505,920839109,begin_checkout,Canada,desktop,<Other>,<Other>,<Other>
2021-01-01,22570371.0320972505,920839109,view_item,Canada,desktop,<Other>,<Other>,<Other>
2021-01-01,24930204.9518900356,3840877187,view_item,United States,desktop,google,cpc,<Other>
2021-01-01,29538782.9408059000,8897741531,view_item,Jordan,mobile,(direct),(none),(direct)
2021-01-01,40650638.8176789956,3410418880,begin_checkout,Israel,mobile,(direct),(none),(direct)
2021-01-01,40650638.8176789956,3410418880,purchase,Israel,mobile,(direct),(none),(direct)
2021-01-01,42142866.3416900702,9957128154,begin_checkout,United States,desktop,google,organic,(organic)
2021-01-01,43935941.0459126619,1148625718,begin_checkout,(not set),desktop,<Other>,<Other>,<Other>
2021-01-01,45942478.6625384752,6483586838,begin_checkout,Austria,mobile,google,organic,(organic)
2021-01-01,48293850.3499088450,2603447665,begin_checkout,United States,mobile,(direct),(none),(direct)
2021-01-01,68925463.5109471243,8269411971,view_item,India,mobile,<Other>,<Other>,<Other>
2021-01-01,82379049.4680589452,2185402217,begin_checkout,Canada,mobile,google,organic,(organic)
2021-01-01,87047667.1042912591,5358392223,begin_checkout,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,87047667.1042912591,5358392223,purchase,United States,desktop,(data deleted),(data deleted),(data deleted)
2021-01-01,5419406949.1676603341,4736637288,view_item,India,mobile,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,1188134.8498680538,2255400706,begin_checkout,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,28134106.1591086954,7029169777,begin_checkout,Canada,desktop,(direct),(none),(direct)
2021-01-01,68546038.8820428933,5425867143,begin_checkout,India,mobile,(direct),(none),(direct)
2021-01-01,68546038.8820428933,5425867143,purchase,India,mobile,(direct),(none),(direct)
2021-01-01,1023282.4639847710,7473279052,begin_checkout,India,mobile,<Other>,<Other>,<Other>
2021-01-01,6101467.4740745406,1934665090,begin_checkout,Japan,mobile,<Other>,referral,(referral)
2021-01-01,6101467.4740745406,1934665090,purchase,Japan,mobile,<Other>,referral,(referral)
2021-01-01,15817556.8554808751,1788776986,begin_checkout,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-01,15817556.8554808751,1788776986,purchase,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-01,50844046.9564028621,7811006272,begin_checkout,United States,mobile,(direct),(none),(direct)
2021-01-01,50844046.9564028621,7811006272,purchase,United States,mobile,(direct),(none),(direct)
2021-01-01,78839661.7033676134,3964886154,begin_checkout,Egypt,mobile,google,organic,(organic)
2021-01-01,53104811.8176614311,1913163986,begin_checkout,Philippines,tablet,google,cpc,<Other>
2021-01-01,53104811.8176614311,1913163986,purchase,Philippines,tablet,google,cpc,<Other>
2021-01-01,2783014.3813479767,2487737830,begin_checkout,Brazil,desktop,google,organic,(organic)
2021-01-01,2783014.3813479767,2487737830,purchase,Brazil,desktop,google,organic,(organic)
2021-01-01,2885429.0157235569,2025770490,add_to_cart,(not set),desktop,shop.googlemerchandisestore.com,referral,(referral)
2021-01-01,3351786.5083077372,8044807491,view_item,(not set),mobile,google,organic,(organic)
2021-01-01,4157332.9647976559,9334315027,view_item,India,desktop,(direct),(none),(direct)
2021-01-01,17007406.8391181695,6225971848,begin_checkout,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,68546038.8820428933,5425867143,add_to_cart,India,mobile,(direct),(none),(direct)
2021-01-01,2783014.3813479767,2487737830,add_to_cart,Brazil,desktop,google,organic,(organic)
2021-01-01,3354006.4211651279,9087837747,purchase,United States,mobile,(direct),(none),(direct)
2021-01-01,3354006.4211651279,9087837747,begin_checkout,United States,mobile,(direct),(none),(direct)
2021-01-01,1188134.8498680538,2255400706,view_item,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,1188134.8498680538,2255400706,add_to_cart,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,53550354.6354713181,7494179236,begin_checkout,United States,desktop,google,organic,(organic)
2021-01-01,53550354.6354713181,7494179236,purchase,United States,desktop,google,organic,(organic)
2021-01-01,11369626.1068446121,1231617784,view_item,Turkey,desktop,(direct),(none),(direct)
2021-01-01,81213220.7958656808,1918055932,add_to_cart,Indonesia,desktop,(direct),(none),(direct)
2021-01-01,1859470.4546513665,6051241603,view_item,France,mobile,google,organic,(organic)
2021-01-01,2539661.0024435471,3873095083,view_item,United States,mobile,(data deleted),(data deleted),(data deleted)
2021-01-01,7437063.4324280184,5691905197,view_item,Germany,desktop,google,organic,(organic)
2021-01-01,8697832.7658029149,8556083715,add_to_cart,Brazil,desktop,google,organic,(organic)
2021-01-01,8697832.7658029149,8556083715,view_item,Brazil,desktop,google,organic,(organic)
2021-01-01,36754820.3947348094,639559922,view_item,United States,mobile,<Other>,<Other>,<Other>
2021-01-01,69538214.0147460457,627238721,view_item,Poland,desktop,(direct),(none),(direct)
2021-01-01,69538214.0147460457,627238721,add_to_cart,Poland,desktop,(direct),(none),(direct)
2021-01-01,75446459.8381341234,902866941,add_to_cart,United States,desktop,(direct),(none),(direct)
2021-01-01,82379049.4680589452,2185402217,add_to_cart,Canada,mobile,google,organic,(organic)
2021-01-01,873643031.4943845565,1380898401,view_item,Germany,desktop,<Other>,referral,(referral)
2021-01-01,1023282.4639847710,7473279052,add_to_cart,India,mobile,<Other>,<Other>,<Other>
