event_date,ssource,medium,campaign,event_name,user_sessions_count,visit_to_cart,visit_to_checkout,visit_to_purchase
2020-11-30,<Other>,organic,(organic),purchase,2,0,0,0.5
2020-11-30,<Other>,referral,(referral),purchase,15,0,0,0.066666666666666666
2020-11-30,(direct),(none),(direct),purchase,24,0,0,0.041666666666666664
2020-11-30,<Other>,<Other>,<Other>,purchase,13,0,0,0.076923076923076927
2020-11-30,google,cpc,<Other>,begin_checkout,9,0,0.1111111111111111,0
2020-11-30,shop.googlemerchandisestore.com,referral,(referral),purchase,17,0,0,0.058823529411764705
2020-11-30,<Other>,organic,(organic),add_to_cart,13,0.076923076923076927,0,0
2020-11-30,<Other>,<Other>,<Other>,add_to_cart,51,0.0196078431372549,0,0
2020-11-30,google,cpc,<Other>,purchase,7,0,0,0.14285714285714285
2020-11-30,<Other>,referral,(referral),add_to_cart,55,0.018181818181818181,0,0
2020-11-30,<Other>,(data deleted),(data deleted),add_to_cart,1,1,0,0
2020-11-30,(data deleted),(data deleted),(data deleted),purchase,13,0,0,0.076923076923076927
2021-01-27,(direct),(none),(direct),session_start,953,0,0,0
2021-01-27,google,organic,(organic),session_start,1351,0,0,0
2021-01-27,<Other>,referral,(referral),session_start,411,0,0,0
2021-01-27,<Other>,<Other>,<Other>,session_start,612,0,0,0
2021-01-27,shop.googlemerchandisestore.com,referral,(referral),session_start,338,0,0,0
2021-01-27,google,cpc,<Other>,session_start,178,0,0,0
2021-01-27,(data deleted),(data deleted),(data deleted),session_start,274,0,0,0
2021-01-27,<Other>,organic,(organic),session_start,129,0,0,0
2021-01-27,(data deleted),(data deleted),<Other>,session_start,6,0,0,0
2021-01-27,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,17,0,0.058823529411764705,0
2021-01-27,<Other>,referral,(referral),purchase,7,0,0,0.14285714285714285
2021-01-27,<Other>,organic,(organic),begin_checkout,6,0,0.16666666666666666,0
2021-01-27,google,organic,(organic),purchase,7,0,0,0.14285714285714285
2021-01-27,google,organic,(organic),begin_checkout,20,0,0.05,0
2021-01-27,(data deleted),(data deleted),(data deleted),begin_checkout,16,0,0.0625,0
2021-01-27,(direct),(none),(direct),add_to_cart,58,0.017241379310344827,0,0
2021-01-27,(direct),(none),(direct),begin_checkout,31,0,0.032258064516129031,0
2021-01-27,<Other>,<Other>,<Other>,purchase,7,0,0,0.14285714285714285
2021-01-27,google,organic,(organic),add_to_cart,54,0.018518518518518517,0,0
2021-01-27,<Other>,<Other>,<Other>,begin_checkout,17,0,0.058823529411764705,0
2021-01-27,google,cpc,<Other>,begin_checkout,1,0,1,0
2021-01-27,<Other>,organic,(organic),purchase,2,0,0,0.5
2021-01-27,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,26,0.038461538461538464,0,0
2021-01-27,(data deleted),(data deleted),(data deleted),purchase,6,0,0,0.16666666666666666
2021-01-27,<Other>,<Other>,<Other>,add_to_cart,34,0.029411764705882353,0,0
2021-01-27,<Other>,referral,(referral),add_to_cart,26,0.038461538461538464,0,0
2021-01-27,(data deleted),(data deleted),(data deleted),add_to_cart,21,0.047619047619047616,0,0
2020-11-25,shop.googlemerchandisestore.com,referral,(referral),session_start,350,0,0,0
2020-11-25,google,organic,(organic),session_start,1319,0,0,0
2020-11-25,<Other>,<Other>,<Other>,session_start,602,0,0,0
2020-11-25,<Other>,referral,(referral),session_start,430,0,0,0
2020-11-25,google,cpc,<Other>,session_start,189,0,0,0
2020-11-25,(direct),(none),(direct),session_start,971,0,0,0
2020-11-25,(data deleted),(data deleted),(data deleted),session_start,298,0,0,0
2020-11-25,<Other>,organic,(organic),session_start,105,0,0,0
2020-11-25,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,23,0,0.043478260869565216,0
2020-11-25,<Other>,<Other>,<Other>,add_to_cart,8,0.125,0,0
2020-11-25,(direct),(none),(direct),begin_checkout,45,0,0.022222222222222223,0
2020-11-25,<Other>,<Other>,<Other>,begin_checkout,27,0,0.037037037037037035,0
2020-11-25,(data deleted),(data deleted),(data deleted),begin_checkout,39,0,0.02564102564102564,0
2020-11-25,google,cpc,<Other>,begin_checkout,7,0,0.14285714285714285,0
2020-11-25,google,organic,(organic),begin_checkout,62,0,0.016129032258064516,0
2020-11-25,(data deleted),(data deleted),(data deleted),purchase,20,0,0,0.05
2020-11-25,google,organic,(organic),purchase,22,0,0,0.045454545454545456
2020-11-25,<Other>,referral,(referral),purchase,9,0,0,0.1111111111111111
2020-11-25,shop.googlemerchandisestore.com,referral,(referral),purchase,12,0,0,0.083333333333333329
2020-11-25,<Other>,referral,(referral),begin_checkout,20,0,0.05,0
2020-11-25,(direct),(none),(direct),purchase,15,0,0,0.066666666666666666
2020-11-25,(data deleted),(data deleted),(data deleted),add_to_cart,14,0.071428571428571425,0,0
2020-11-25,google,cpc,<Other>,add_to_cart,2,0.5,0,0
2020-11-25,google,organic,(organic),add_to_cart,25,0.04,0,0
2020-11-25,(direct),(none),(direct),add_to_cart,13,0.076923076923076927,0,0
2020-11-27,(direct),(none),(direct),session_start,907,0,0,0
2020-11-27,<Other>,referral,(referral),session_start,377,0,0,0
2020-11-27,<Other>,organic,(organic),session_start,129,0,0,0
2020-11-27,shop.googlemerchandisestore.com,referral,(referral),session_start,313,0,0,0
2020-11-27,google,cpc,<Other>,session_start,187,0,0,0
2020-11-27,<Other>,<Other>,<Other>,session_start,598,0,0,0
2020-11-27,google,organic,(organic),session_start,1169,0,0,0
2020-11-27,(data deleted),(data deleted),(data deleted),session_start,221,0,0,0
2020-11-27,google,organic,(organic),begin_checkout,46,0,0.021739130434782608,0
2020-11-27,<Other>,<Other>,<Other>,add_to_cart,48,0.020833333333333332,0,0
2020-11-27,(data deleted),(data deleted),(data deleted),purchase,16,0,0,0.0625
2020-11-27,<Other>,<Other>,<Other>,begin_checkout,26,0,0.038461538461538464,0
2020-11-27,(direct),(none),(direct),purchase,20,0,0,0.05
2020-11-27,(data deleted),(data deleted),(data deleted),begin_checkout,20,0,0.05,0
2020-11-27,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,34,0.029411764705882353,0,0
2020-11-27,<Other>,referral,(referral),begin_checkout,18,0,0.055555555555555552,0
2020-11-27,google,organic,(organic),add_to_cart,95,0.010526315789473684,0,0
2020-11-27,<Other>,referral,(referral),purchase,8,0,0,0.125
2020-11-27,shop.googlemerchandisestore.com,referral,(referral),purchase,17,0,0,0.058823529411764705
2020-11-27,google,organic,(organic),purchase,14,0,0,0.071428571428571425
2020-11-27,google,cpc,<Other>,begin_checkout,11,0,0.090909090909090912,0
2020-11-27,<Other>,<Other>,<Other>,purchase,7,0,0,0.14285714285714285
2020-11-27,(direct),(none),(direct),add_to_cart,62,0.016129032258064516,0,0
2020-11-27,<Other>,organic,(organic),add_to_cart,12,0.083333333333333329,0,0
2020-11-27,google,cpc,<Other>,add_to_cart,21,0.047619047619047616,0,0
2020-11-27,(data deleted),(data deleted),<Other>,add_to_cart,2,0.5,0,0
2020-11-27,<Other>,referral,(referral),add_to_cart,31,0.032258064516129031,0,0
2020-11-27,(data deleted),(data deleted),(data deleted),add_to_cart,23,0.043478260869565216,0,0
2020-12-11,(direct),(none),(direct),session_start,1206,0,0,0
2020-12-11,google,organic,(organic),session_start,1684,0,0,0
2020-12-11,<Other>,organic,(organic),session_start,141,0,0,0
2020-12-11,(data deleted),(data deleted),(data deleted),session_start,353,0,0,0
2020-12-11,shop.googlemerchandisestore.com,referral,(referral),session_start,436,0,0,0
2020-12-11,<Other>,referral,(referral),session_start,551,0,0,0
2020-12-11,google,cpc,<Other>,session_start,256,0,0,0
2020-12-11,<Other>,<Other>,<Other>,session_start,825,0,0,0
2020-12-11,(data deleted),(data deleted),<Other>,session_start,6,0,0,0
2020-12-11,shop.googlemerchandisestore.com,referral,(referral),purchase,19,0,0,0.052631578947368418
2020-12-11,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,30,0,0.033333333333333333,0
2020-12-11,<Other>,<Other>,<Other>,begin_checkout,27,0,0.037037037037037035,0
2020-12-11,(direct),(none),(direct),begin_checkout,62,0,0.016129032258064516,0
2020-12-11,google,organic,(organic),add_to_cart,107,0.0093457943925233638,0,0
2020-12-11,google,organic,(organic),begin_checkout,71,0,0.014084507042253521,0
2020-12-11,(data deleted),(data deleted),(data deleted),begin_checkout,29,0,0.034482758620689655,0
2020-12-11,<Other>,<Other>,<Other>,purchase,12,0,0,0.083333333333333329
2020-12-11,<Other>,referral,(referral),purchase,14,0,0,0.071428571428571425
2020-12-11,google,cpc,<Other>,purchase,7,0,0,0.14285714285714285
2020-12-11,google,cpc,<Other>,begin_checkout,11,0,0.090909090909090912,0
2020-12-11,google,cpc,<Other>,add_to_cart,16,0.0625,0,0
2020-12-11,(direct),(none),(direct),add_to_cart,116,0.0086206896551724137,0,0
2020-12-11,<Other>,referral,(referral),begin_checkout,26,0,0.038461538461538464,0
2020-12-11,(data deleted),(data deleted),(data deleted),purchase,18,0,0,0.055555555555555552
2020-12-11,google,organic,(organic),purchase,39,0,0,0.02564102564102564
2020-12-11,(direct),(none),(direct),purchase,33,0,0,0.030303030303030304
2020-12-11,<Other>,organic,(organic),add_to_cart,12,0.083333333333333329,0,0
2020-12-11,<Other>,organic,(organic),begin_checkout,6,0,0.16666666666666666,0
2020-12-11,<Other>,organic,(organic),purchase,6,0,0,0.16666666666666666
2020-12-11,<Other>,<Other>,<Other>,add_to_cart,58,0.017241379310344827,0,0
2020-12-11,<Other>,referral,(referral),add_to_cart,37,0.027027027027027029,0,0
2020-12-11,(data deleted),(data deleted),(data deleted),add_to_cart,43,0.023255813953488372,0,0
2020-12-11,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,41,0.024390243902439025,0,0
2021-01-20,google,cpc,<Other>,begin_checkout,3,0,0.33333333333333331,0
2021-01-20,<Other>,organic,(organic),purchase,3,0,0,0.33333333333333331
2021-01-20,(data deleted),(data deleted),<Other>,begin_checkout,1,0,1,0
2021-01-20,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,26,0.038461538461538464,0,0
2020-11-29,<Other>,(data deleted),(data deleted),purchase,1,0,0,1
2020-11-29,<Other>,referral,(referral),begin_checkout,11,0,0.090909090909090912,0
2020-11-29,(data deleted),(data deleted),(data deleted),purchase,9,0,0,0.1111111111111111
2020-11-29,<Other>,organic,(organic),begin_checkout,3,0,0.33333333333333331,0
2020-11-29,<Other>,referral,(referral),purchase,4,0,0,0.25
2020-11-29,(direct),(none),(direct),purchase,7,0,0,0.14285714285714285
2020-11-29,google,cpc,<Other>,purchase,1,0,0,1
2020-11-01,<Other>,referral,(referral),begin_checkout,8,0,0.125,0
2020-11-01,google,cpc,<Other>,begin_checkout,4,0,0.25,0
2020-11-01,<Other>,<Other>,<Other>,begin_checkout,13,0,0.076923076923076927,0
2020-11-09,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,12,0,0.083333333333333329,0
2020-11-09,(data deleted),(data deleted),(data deleted),purchase,6,0,0,0.16666666666666666
2020-11-09,<Other>,organic,(organic),purchase,1,0,0,1
2020-11-09,<Other>,referral,(referral),purchase,3,0,0,0.33333333333333331
2021-01-13,(data deleted),(data deleted),<Other>,session_start,3,0,0,0
2021-01-13,<Other>,(data deleted),(data deleted),session_start,3,0,0,0
2021-01-13,<Other>,organic,(organic),begin_checkout,1,0,1,0
2021-01-13,<Other>,<Other>,<Other>,begin_checkout,9,0,0.1111111111111111,0
2021-01-13,(direct),(none),(direct),begin_checkout,10,0,0.1,0
2021-01-13,(data deleted),(data deleted),<Other>,add_to_cart,1,1,0,0
2021-01-13,google,cpc,<Other>,add_to_cart,6,0.16666666666666666,0,0
2021-01-13,<Other>,organic,(organic),add_to_cart,6,0.16666666666666666,0,0
2020-12-01,google,cpc,<Other>,begin_checkout,9,0,0.1111111111111111,0
2020-12-01,<Other>,organic,(organic),add_to_cart,11,0.090909090909090912,0,0
2020-12-01,<Other>,(data deleted),(data deleted),add_to_cart,1,1,0,0
2021-01-11,(data deleted),(data deleted),<Other>,session_start,3,0,0,0
2021-01-11,<Other>,referral,(referral),begin_checkout,5,0,0.2,0
2021-01-11,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,5,0,0.2,0
2021-01-11,google,cpc,<Other>,begin_checkout,4,0,0.25,0
2021-01-11,google,cpc,<Other>,add_to_cart,6,0.16666666666666666,0,0
2021-01-11,(data deleted),(data deleted),<Other>,purchase,1,0,0,1
2021-01-11,google,organic,(organic),begin_checkout,11,0,0.090909090909090912,0
2021-01-11,(data deleted),(data deleted),<Other>,add_to_cart,2,0.5,0,0
2021-01-14,(data deleted),(data deleted),(data deleted),purchase,5,0,0,0.2
2021-01-14,google,organic,(organic),begin_checkout,23,0,0.043478260869565216,0
2021-01-14,<Other>,<Other>,<Other>,purchase,5,0,0,0.2
2021-01-05,(data deleted),(data deleted),(data deleted),add_to_cart,9,0.1111111111111111,0,0
2021-01-05,google,cpc,<Other>,purchase,1,0,0,1
2021-01-05,<Other>,organic,(organic),add_to_cart,4,0.25,0,0
2020-12-16,<Other>,cpc,<Other>,session_start,1,0,0,0
2020-12-16,google,cpc,<Other>,begin_checkout,5,0,0.2,0
2020-12-16,<Other>,referral,(referral),purchase,9,0,0,0.1111111111111111
2020-12-16,<Other>,organic,(organic),add_to_cart,5,0.2,0,0
2020-12-16,<Other>,cpc,<Other>,add_to_cart,1,1,0,0
2021-01-03,google,cpc,<Other>,purchase,1,0,0,1
2021-01-03,(direct),(none),(direct),purchase,2,0,0,0.5
2021-01-03,<Other>,referral,(referral),purchase,1,0,0,1
2021-01-03,<Other>,organic,(organic),add_to_cart,1,1,0,0
2020-11-03,(data deleted),(data deleted),<Other>,session_start,7,0,0,0
2020-11-03,<Other>,referral,(referral),begin_checkout,11,0,0.090909090909090912,0
2020-11-03,(direct),(none),(direct),purchase,12,0,0,0.083333333333333329
2020-11-03,<Other>,referral,(referral),purchase,5,0,0,0.2
2020-11-03,shop.googlemerchandisestore.com,referral,(referral),purchase,4,0,0,0.25
2020-11-03,<Other>,organic,(organic),purchase,1,0,0,1
2020-11-19,<Other>,organic,(organic),begin_checkout,2,0,0.5,0
2020-11-19,google,cpc,<Other>,purchase,1,0,0,1
2020-11-19,shop.googlemerchandisestore.com,referral,(referral),purchase,7,0,0,0.14285714285714285
2020-11-19,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,2,0.5,0,0
2020-11-19,(data deleted),(data deleted),(data deleted),add_to_cart,2,0.5,0,0
2020-11-15,(data deleted),(data deleted),(data deleted),begin_checkout,7,0,0.14285714285714285,0
2020-11-15,<Other>,(data deleted),(data deleted),session_start,2,0,0,0
2020-11-15,<Other>,organic,(organic),begin_checkout,2,0,0.5,0
2020-11-15,google,organic,(organic),purchase,4,0,0,0.25
2020-11-15,(data deleted),(data deleted),(data deleted),purchase,3,0,0,0.33333333333333331
2020-11-17,(data deleted),(data deleted),<Other>,session_start,6,0,0,0
2020-11-17,<Other>,<Other>,<Other>,purchase,10,0,0,0.1
2020-11-17,google,cpc,<Other>,add_to_cart,5,0.2,0,0
2020-11-17,<Other>,(data deleted),(data deleted),add_to_cart,1,1,0,0
2020-12-07,<Other>,organic,(organic),begin_checkout,2,0,0.5,0
2020-11-12,(data deleted),(data deleted),(data deleted),begin_checkout,8,0,0.125,0
2020-11-12,<Other>,organic,(organic),begin_checkout,2,0,0.5,0
2020-11-12,(data deleted),(data deleted),<Other>,begin_checkout,2,0,0.5,0
2020-11-12,(data deleted),(data deleted),<Other>,purchase,1,0,0,1
2020-11-20,(data deleted),(data deleted),(data deleted),begin_checkout,19,0,0.052631578947368418,0
2020-11-20,<Other>,(data deleted),(data deleted),begin_checkout,1,0,1,0
2020-11-20,<Other>,(data deleted),(data deleted),session_start,4,0,0,0
2020-11-20,(direct),(none),(direct),purchase,14,0,0,0.071428571428571425
2020-11-20,google,cpc,<Other>,purchase,3,0,0,0.33333333333333331
2020-11-20,<Other>,referral,(referral),purchase,7,0,0,0.14285714285714285
2020-11-18,<Other>,(data deleted),(data deleted),session_start,6,0,0,0
2020-11-18,(data deleted),(data deleted),<Other>,session_start,6,0,0,0
2020-12-26,<Other>,(data deleted),(data deleted),session_start,2,0,0,0
2020-12-26,(direct),(none),(direct),purchase,3,0,0,0.33333333333333331
2020-12-26,google,organic,(organic),add_to_cart,23,0.043478260869565216,0,0
2020-12-26,(data deleted),(data deleted),(data deleted),add_to_cart,5,0.2,0,0
2020-12-26,google,organic,(organic),purchase,6,0,0,0.16666666666666666
2020-12-26,<Other>,organic,(organic),purchase,1,0,0,1
2020-12-26,google,cpc,<Other>,add_to_cart,3,0.33333333333333331,0,0
2020-12-26,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,6,0.16666666666666666,0,0
2020-11-13,<Other>,<Other>,(data deleted),session_start,1,0,0,0
2020-11-13,<Other>,(data deleted),(data deleted),session_start,6,0,0,0
2020-11-08,(data deleted),(data deleted),<Other>,session_start,2,0,0,0
2020-11-08,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,9,0,0.1111111111111111,0
2020-11-08,<Other>,<Other>,<Other>,purchase,5,0,0,0.2
2020-11-08,shop.googlemerchandisestore.com,referral,(referral),purchase,4,0,0,0.25
2020-11-08,<Other>,referral,(referral),purchase,3,0,0,0.33333333333333331
2020-11-02,google,cpc,<Other>,begin_checkout,6,0,0.16666666666666666,0
2020-11-02,<Other>,(data deleted),(data deleted),session_start,7,0,0,0
2020-11-02,<Other>,referral,(referral),purchase,4,0,0,0.25
2021-01-04,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,6,0.16666666666666666,0,0
2021-01-04,<Other>,<Other>,<Other>,add_to_cart,11,0.090909090909090912,0,0
2021-01-04,google,organic,(organic),begin_checkout,10,0,0.1,0
2021-01-04,<Other>,<Other>,<Other>,purchase,1,0,0,1
2021-01-04,<Other>,organic,(organic),begin_checkout,1,0,1,0
2021-01-04,(data deleted),(data deleted),(data deleted),purchase,3,0,0,0.33333333333333331
2021-01-04,<Other>,referral,(referral),purchase,1,0,0,1
2021-01-04,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,1,0,1,0
2021-01-04,<Other>,organic,(organic),add_to_cart,2,0.5,0,0
2021-01-10,<Other>,organic,(organic),begin_checkout,2,0,0.5,0
2021-01-10,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,6,0,0.16666666666666666,0
2021-01-10,<Other>,referral,(referral),begin_checkout,2,0,0.5,0
2021-01-10,(direct),(none),(direct),begin_checkout,7,0,0.14285714285714285,0
2021-01-10,(data deleted),(data deleted),<Other>,purchase,1,0,0,1
2021-01-10,<Other>,organic,(organic),add_to_cart,3,0.33333333333333331,0,0
2021-01-10,google,cpc,<Other>,add_to_cart,2,0.5,0,0
2021-01-10,(data deleted),(data deleted),(data deleted),add_to_cart,3,0.33333333333333331,0,0
2020-12-20,(direct),(none),(direct),begin_checkout,8,0,0.125,0
2020-12-20,google,organic,(organic),purchase,9,0,0,0.1111111111111111
2020-12-20,(data deleted),(data deleted),(data deleted),add_to_cart,8,0.125,0,0
2020-12-20,(direct),(none),(direct),purchase,2,0,0,0.5
2020-12-20,<Other>,<Other>,<Other>,purchase,1,0,0,1
2020-12-20,<Other>,referral,(referral),purchase,3,0,0,0.33333333333333331
2020-12-20,google,cpc,<Other>,add_to_cart,2,0.5,0,0
2020-12-20,<Other>,referral,(referral),add_to_cart,8,0.125,0,0
2021-01-16,(data deleted),(data deleted),<Other>,session_start,4,0,0,0
2021-01-16,(data deleted),(data deleted),(data deleted),begin_checkout,7,0,0.14285714285714285,0
2021-01-16,<Other>,organic,(organic),add_to_cart,2,0.5,0,0
2021-01-16,(direct),(none),(direct),purchase,4,0,0,0.25
2021-01-16,(data deleted),(data deleted),(data deleted),add_to_cart,12,0.083333333333333329,0,0
2020-12-10,<Other>,organic,(organic),add_to_cart,8,0.125,0,0
2020-12-10,<Other>,referral,(referral),begin_checkout,32,0,0.03125,0
2020-12-13,google,cpc,<Other>,add_to_cart,12,0.083333333333333329,0,0
2020-12-13,<Other>,referral,(referral),begin_checkout,14,0,0.071428571428571425,0
2020-12-13,(data deleted),(data deleted),(data deleted),purchase,8,0,0,0.125
2020-12-13,<Other>,organic,(organic),purchase,1,0,0,1
2020-12-13,(data deleted),(data deleted),<Other>,add_to_cart,1,1,0,0
2020-12-13,<Other>,organic,(organic),add_to_cart,9,0.1111111111111111,0,0
2020-12-30,google,organic,(organic),begin_checkout,12,0,0.083333333333333329,0
2020-12-30,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,7,0,0.14285714285714285,0
2020-12-30,<Other>,organic,(organic),begin_checkout,1,0,1,0
2020-12-30,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,12,0.083333333333333329,0,0
2020-12-28,<Other>,organic,(organic),purchase,1,0,0,1
2020-12-28,google,organic,(organic),purchase,11,0,0,0.090909090909090912
2020-12-28,(data deleted),(data deleted),(data deleted),purchase,6,0,0,0.16666666666666666
2020-12-28,google,cpc,<Other>,begin_checkout,2,0,0.5,0
2020-12-28,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,2,0,0.5,0
2020-12-28,(data deleted),(data deleted),(data deleted),add_to_cart,13,0.076923076923076927,0,0
2020-11-26,<Other>,organic,(organic),begin_checkout,6,0,0.16666666666666666,0
2020-11-26,(data deleted),(data deleted),<Other>,begin_checkout,1,0,1,0
2020-11-26,(direct),(none),(direct),purchase,9,0,0,0.1111111111111111
2020-11-26,<Other>,organic,(organic),add_to_cart,6,0.16666666666666666,0,0
2020-12-02,<Other>,<Other>,<Other>,purchase,10,0,0,0.1
2020-12-02,<Other>,(data deleted),(data deleted),begin_checkout,1,0,1,0
2020-12-02,(data deleted),(data deleted),<Other>,purchase,1,0,0,1
2020-12-02,(data deleted),(data deleted),<Other>,begin_checkout,1,0,1,0
2020-12-17,(data deleted),(data deleted),<Other>,session_start,8,0,0,0
2020-12-17,google,organic,(organic),purchase,26,0,0,0.038461538461538464
2020-12-17,<Other>,referral,(referral),purchase,8,0,0,0.125
2020-12-17,google,cpc,<Other>,begin_checkout,7,0,0.14285714285714285,0
2020-12-17,(data deleted),(data deleted),<Other>,begin_checkout,2,0,0.5,0
2020-12-17,<Other>,<Other>,<Other>,purchase,4,0,0,0.25
2020-12-17,<Other>,organic,(organic),purchase,3,0,0,0.33333333333333331
2020-12-17,<Other>,(data deleted),(data deleted),add_to_cart,1,1,0,0
2020-12-24,(data deleted),(data deleted),<Other>,session_start,2,0,0,0
2020-12-24,<Other>,(data deleted),(data deleted),session_start,1,0,0,0
2020-12-24,<Other>,<Other>,<Other>,begin_checkout,5,0,0.2,0
2020-12-24,<Other>,organic,(organic),begin_checkout,1,0,1,0
2020-12-24,shop.googlemerchandisestore.com,referral,(referral),purchase,2,0,0,0.5
2020-12-24,google,organic,(organic),purchase,3,0,0,0.33333333333333331
2020-12-24,<Other>,<Other>,<Other>,purchase,4,0,0,0.25
2020-12-24,(data deleted),(data deleted),(data deleted),purchase,7,0,0,0.14285714285714285
2020-12-24,google,cpc,<Other>,purchase,2,0,0,0.5
2020-12-24,<Other>,organic,(organic),add_to_cart,4,0.25,0,0
2021-01-02,(data deleted),(data deleted),<Other>,session_start,3,0,0,0
2021-01-02,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,1,0,1,0
2021-01-02,shop.googlemerchandisestore.com,referral,(referral),purchase,1,0,0,1
2021-01-02,google,organic,(organic),add_to_cart,19,0.052631578947368418,0,0
2021-01-02,google,organic,(organic),purchase,6,0,0,0.16666666666666666
2021-01-02,<Other>,<Other>,<Other>,begin_checkout,5,0,0.2,0
2021-01-02,(direct),(none),(direct),purchase,2,0,0,0.5
2021-01-02,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,3,0.33333333333333331,0,0
2021-01-02,<Other>,referral,(referral),add_to_cart,6,0.16666666666666666,0,0
2020-12-08,<Other>,(data deleted),(data deleted),session_start,9,0,0,0
2020-12-08,(data deleted),(data deleted),<Other>,session_start,6,0,0,0
2020-12-08,(data deleted),(data deleted),<Other>,add_to_cart,1,1,0,0
2020-12-14,<Other>,(data deleted),(data deleted),session_start,4,0,0,0
2020-12-14,google,organic,(organic),purchase,23,0,0,0.043478260869565216
2020-11-04,<Other>,(data deleted),(data deleted),session_start,6,0,0,0
2020-11-04,<Other>,referral,<Other>,session_start,1,0,0,0
2020-11-04,<Other>,referral,(referral),purchase,5,0,0,0.2
2020-11-04,(direct),(none),(direct),purchase,5,0,0,0.2
2020-12-03,<Other>,(data deleted),(data deleted),session_start,3,0,0,0
2020-12-03,(data deleted),(data deleted),<Other>,session_start,3,0,0,0
2020-12-03,<Other>,referral,(referral),purchase,8,0,0,0.125
2020-12-03,shop.googlemerchandisestore.com,referral,(referral),purchase,11,0,0,0.090909090909090912
2020-12-03,(data deleted),(data deleted),<Other>,add_to_cart,1,1,0,0
2021-01-31,<Other>,(data deleted),(data deleted),session_start,3,0,0,0
2021-01-31,(data deleted),(data deleted),<Other>,begin_checkout,1,0,1,0
2021-01-31,google,organic,(organic),purchase,4,0,0,0.25
2021-01-31,<Other>,organic,(organic),begin_checkout,1,0,1,0
2021-01-31,(data deleted),(data deleted),(data deleted),purchase,2,0,0,0.5
2021-01-31,google,cpc,<Other>,add_to_cart,1,1,0,0
2021-01-31,<Other>,referral,(referral),add_to_cart,4,0.25,0,0
2020-11-05,google,cpc,<Other>,begin_checkout,8,0,0.125,0
2020-11-05,<Other>,(data deleted),(data deleted),begin_checkout,1,0,1,0
2020-11-05,<Other>,(data deleted),(data deleted),purchase,1,0,0,1
2020-11-05,<Other>,referral,(referral),purchase,5,0,0,0.2
2020-11-05,(direct),(none),(direct),purchase,6,0,0,0.16666666666666666
2020-11-05,google,cpc,<Other>,purchase,1,0,0,1
2020-12-06,(data deleted),(data deleted),<Other>,session_start,5,0,0,0
2020-12-06,<Other>,<Other>,<Other>,purchase,4,0,0,0.25
2020-12-06,shop.googlemerchandisestore.com,referral,(referral),add_to_cart,26,0.038461538461538464,0,0
2020-12-06,<Other>,organic,(organic),add_to_cart,13,0.076923076923076927,0,0
2021-01-22,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,19,0,0.052631578947368418,0
2021-01-22,<Other>,organic,(organic),purchase,2,0,0,0.5
2020-12-15,(data deleted),(data deleted),(data deleted),purchase,13,0,0,0.076923076923076927
2020-12-09,<Other>,organic,(organic),purchase,6,0,0,0.16666666666666666
2020-12-09,(data deleted),(data deleted),(data deleted),purchase,13,0,0,0.076923076923076927
2021-01-25,google,cpc,<Other>,begin_checkout,5,0,0.2,0
2021-01-25,<Other>,referral,(referral),purchase,9,0,0,0.1111111111111111
2021-01-25,(data deleted),(data deleted),(data deleted),add_to_cart,15,0.066666666666666666,0,0
2021-01-25,google,cpc,<Other>,purchase,4,0,0,0.25
2021-01-25,(data deleted),(data deleted),<Other>,add_to_cart,1,1,0,0
2020-11-07,shop.googlemerchandisestore.com,referral,(referral),begin_checkout,10,0,0.1,0
2020-11-07,<Other>,referral,(referral),purchase,3,0,0,0.33333333333333331
2020-11-14,<Other>,referral,(referral),purchase,4,0,0,0.25
2020-11-14,<Other>,<Other>,<Other>,purchase,6,0,0,0.16666666666666666
2020-11-14,(data deleted),(data deleted),(data deleted),purchase,5,0,0,0.2
2020-11-14,google,organic,(organic),purchase,4,0,0,0.25
2020-12-23,google,cpc,<Other>,begin_checkout,4,0,0.25,0
2020-12-23,<Other>,<Other>,<Other>,begin_checkout,10,0,0.1,0
2020-12-23,(data deleted),(data deleted),(data deleted),purchase,9,0,0,0.1111111111111111
2020-12-23,<Other>,(data deleted),(data deleted),begin_checkout,1,0,1,0
2020-12-23,<Other>,(data deleted),(data deleted),purchase,1,0,0,1
